id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords
38322,"Big Mommas: Like Father, Like Son",5.529,1138,Released,2011-02-16,83615414,107,False,/9pamTKugDIa1YQD8k280au3NVKd.jpg,32000000,https://www.newregency.com/movies/big-mommas-like-father-like-son,tt1464174,en,"Big Mommas: Like Father, Like Son","FBI agent Malcolm Turner and his 17-year-old son, Trent, go undercover at an all-girls performing arts school after Trent witnesses a murder. Posing as Big Momma and Charmaine, they must find the murderer before he finds them.",44.165,/n1GSxFcDaZ6lMVf21M0KloPfuhu.jpg,Momma's got back-up.,"Crime, Comedy, Action","Regency Enterprises, New Regency Pictures, Friendly Films (II), Runteldat Entertainment, The Collective Studios, Friendly Films Productions, 20th Century Fox",United States of America,English,"undercover, fbi, sequel, disguise, impersonation, duringcreditsstinger"
10166,The Witches,6.916,1137,Released,1990-05-25,15360553,91,False,/hehaK1jIuTOvRPGPccVivZcZ2Cb.jpg,0,,tt0100944,en,The Witches,"A young boy named Luke and his grandmother go on vacation only to discover their hotel is hosting an international witch convention, where the Grand High Witch is unveiling her master plan to turn all children into mice. Will Luke fall victim to the witches' plot before he can stop them?",20.557,/mPYBjVkeHakkPGY7WaKyyNU4RWm.jpg,Saving the world from witches is a tall order for a boy they've turned into a mouse!,"Fantasy, Horror, Comedy, Family","Lorimar Film Entertainment, The Jim Henson Company, Warner Bros. Pictures","United Kingdom, United States of America",English,"hotel, witch, based on novel or book, grandparent grandchild relationship, mouse, transformation, tree house, based on children's book, seaside"
468198,The Place,7.114,1137,Released,2017-11-04,0,105,False,/gqeXM1H8hR9CX3kKWRMOxxbIstJ.jpg,0,,tt7063210,it,The Place,"In a coffee shop, nine seemingly unrelated strangers meet with a mysterious man who seems to have the power to grant all their wishes, in return for which they must carry out any task he decides to assign them.",10.253,/doGGzqZOJ7VZWVZdstRAs0i3de1.jpg,,"Drama, Thriller, Mystery","Medusa Film, Lotus Production, Sky Cinema",Italy,Italian,"mysterious man, set in one room, ensemble cast"
13477,When in Rome,5.982,1136,Released,2010-01-29,43042835,91,False,/aOpfWjifWK5l3DGRiXy1MpA42WY.jpg,55000000,,tt1185416,en,When in Rome,"After fishing out coins from a water fountain in Italy, cynical New Yorker Beth Harper finds herself being wooed by several ardent suitors. As she deals with the attention, Beth tries to figure out whether a charming reporter really loves her.",14.394,/pteIGpJpgh2aUh3jMqZnomB1rw1.jpg,Did you ever wish for the impossible?,"Comedy, Fantasy, Romance","Krasnoff / Foster Entertainment, Touchstone Pictures, Film Production Consultants","Italy, United States of America","English, Italian","new york city, rome, italy, romantic comedy, love, duringcreditsstinger, enchant"
463053,Ibiza,5.732,1136,Released,2018-05-25,0,94,False,/nHtagbQtCQGlenIts2z5MCAFC30.jpg,0,https://www.netflix.com/title/80195049,tt3685236,en,Ibiza,She could do the responsible thing. Or she could go to Ibiza with her best friends to chase down a hot DJ. Easy choice.,12.5,/xm0QJ3eumZ5LSewpYKQe6KfwWRW.jpg,Best friends tripping,"Comedy, Romance","Gary Sanchez Productions, Good Universe",United States of America,English,"spain, nightclub, ibiza, best friend, american, dj"
57157,Young Adult,5.796,1135,Released,2011-11-11,22939027,94,False,/rWINrT5OvunYQYjM9He2J2fEXws.jpg,12000000,http://www.youngadultmovie.com/,tt1625346,en,Young Adult,"A divorced writer from the Midwest returns to her hometown to reconnect with an old flame, who's now married with a family.",14.636,/9QkbSaulHynkGx3Czx7VBaK83IX.jpg,Everyone gets old. Not everyone grows up.,"Comedy, Drama","Indian Paintbrush, Paramount, Denver and Delilah Productions, Right of Way Films",United States of America,English,"jealousy, dark comedy, writer, divorce, alcoholic, arrested development"
53487,This Must Be the Place,7.001,1134,Released,2011-08-24,11790979,118,False,/g8mF9H17uEWYzSR1RA0dPIXqmXO.jpg,25000000,,tt1440345,en,This Must Be the Place,"A bored, retired rock star sets out to find his father's tormentor, an ex-Nazi war criminal who is a refugee in the U.S.",8.45,/shypvXowguyXUhtbknBAUiHe11D.jpg,Never for money. Always for love.,Drama,"Indigo Film, Lucky Red, Medusa Film, ARP Sélection, France 2 Cinéma, Element Pictures, Fís Éireann/Screen Ireland, MEDIA Programme of the European Union, Eurimages, Section 481, Canal+, CinéCinéma, France Télévisions, Intesa San Paolo, Pathé","Belgium, France, Ireland, Italy","Hebrew, English","rock 'n' roll, michigan, parent child relationship, new mexico, surrealism, dublin, ireland, relationship, ex-nazi, teen suicide, stock exchange"
184314,Young & Beautiful,6.444,1134,Released,2013-08-21,9757417,95,False,/jdaxIPfsJragSsH11HO5j8RV8S1.jpg,4645437,https://mandarin-production.com/en/film/young-beautiful/,tt2752200,fr,Jeune & Jolie,"Isabelle, a 17-year-old student, loses her virginity during a quick holiday romance. When she returns home, she begins a secret life as a prostitute for a year.",22.447,/19ImjMts1JJ2UuvPU33kYSC8f39.jpg,,Drama,"FOZ, Mars Films, France 2 Cinéma, Mandarin Cinéma",France,"French, German","france, sexuality, teenage girl, prostitution, teenage sexuality, exploring sexuality, adolescent sexuality"
4517,Elizabeth: The Golden Age,6.714,1134,Released,2007-09-09,74237563,114,False,/7NvMR6ihwuH8aXQ8PnVxSpxaMxV.jpg,55000000,,tt0414055,en,Elizabeth: The Golden Age,"When Queen Elizabeth's reign is threatened by ruthless familial betrayal and Spain's invading army, she and her shrewd adviser must act to safeguard the lives of her people.",20.958,/3bL6lLd6cyQ4JNT4ucqm4PICIVs.jpg,Woman. Warrior. Queen.,"Drama, History, Romance","Universal Pictures, StudioCanal, Working Title Films","France, United States of America, United Kingdom","Swedish, English, Spanish","assassination, england, queen elizabeth i, religious war, tudor, armada, catholicism, sea battle, palace intrigue, 16th century, lgbt interest"
12101,Soylent Green,6.9,1134,Released,1973-04-18,3600000,97,False,/b7ATgNqE84WrGKq7Y8JtrnAuAS8.jpg,0,,tt0070723,en,Soylent Green,"This is the year 2022. Overcrowding, pollution,  and resource depletion have reduced society’s leaders to finding food for the teeming masses. The answer is Soylent Green.",20.513,/5nbkShkOEXUoKVhaX0XG41wyBkq.jpg,What is the secret of Soylent Green?,"Science Fiction, Thriller",Metro-Goldwyn-Mayer,United States of America,"English, Spanish","based on novel or book, paranoia, dystopia, greenhouse effect, global warming, overpopulation, water shortage, cannibal, genocide, murder investigation, colony collapse disorder, eutanasia, assisted suicide, crime against humanity, murder case, food shortage, societal collapse, processing plant, environmental collapse, dystopian future"
15097,Fear City: A Family-Style Comedy,7.504,1133,Released,1994-03-09,0,93,False,/in3BEuUtRHF5ApG17DtgQsqy3tr.jpg,0,,tt0109440,fr,La Cité de la peur,"A second-class horror movie has to be shown at Cannes Film Festival, but, before each screening, the projectionist is killed by a mysterious fellow, with hammer and sickle, just as it happens in the film to be shown.",10.116,/jBzDbxsEiCUCiYcpDLpvbQ6kN2U.jpg,,Comedy,"Téléma Productions, Le Studio Canal+, M6 Films, France 3 Cinéma",France,"English, French, Swedish","france, movie business, bodyguard, dark comedy, film in film, serial killer, sickle, vomiting, press agent, 1990s, cannes, hammer"
11329,Runaway Jury,6.9,1133,Released,2003-01-16,80154140,127,False,/zIckqbwhqxiMQKcpfdPuOCXfp5c.jpg,60000000,,tt0313542,en,Runaway Jury,A juror on the inside and a woman on the outside manipulate a court trial involving a major gun manufacturer.,16.752,/g58RA1zzE39KnkRpKRfgA5RxoXP.jpg,Trials are too important to be decided by juries.,"Drama, Thriller","New Regency Pictures, Regency Enterprises",United States of America,"English, French, Italian","court case, gun rampage, firearm, jury, courtroom drama, lobbyist, legal thriller"
615678,Thunder Force,5.569,1133,Released,2021-04-09,0,107,False,/z7HLq35df6ZpRxdMAE0qE3Ge4SJ.jpg,0,https://www.netflix.com/ThunderForce,tt10121392,en,Thunder Force,"In a world where supervillains are commonplace, two estranged childhood best friends reunite after one devises a treatment that gives them powers to protect their city.",17.989,/3mKMWP5OokB7QpcOMA1yl8BXFAF.jpg,Newly super. Almost heroes.,"Action, Adventure, Comedy, Science Fiction","Marc Platt Productions, On the Day",United States of America,English,"superhero, parody, trueno, patrulla"
10957,The Black Cauldron,6.436,1133,Released,1985-07-24,21288692,80,False,/eb4MxDQJehL60EZO6cKFFiUq23J.jpg,25000000,,tt0088814,en,The Black Cauldron,"Taran is an assistant pigkeeper with boyish dreams of becoming a great warrior. However, he has to put the daydreaming aside when his charge, an oracular pig named Hen Wen, is kidnapped by an evil lord known as the Horned King. The villain hopes Hen will show him the way to The Black Cauldron, which has the power to create a giant army of unstoppable soldiers.",20.004,/act8vtlXVEizdsUf9FcKbzSERew.jpg,Hidden by darkness. Guarded by witches. Discovered by a boy. Stolen by a king. Whoever owns it will rule the world. Or destroy it.,"Animation, Adventure, Family, Fantasy","Silver Screen Partners II, Walt Disney Pictures, Walt Disney Productions",United States of America,"English, Arabic, Portuguese","based on novel or book, pig, magic, sword, fairy, dragon, fantasy world, cauldron, evil ruler, mystical quest, teenage protagonist"
14139,Timecrimes,7.016,1133,Released,2007-10-05,553198,92,False,/anA2hEvG5SWrYETwcJ1SUPUfKDz.jpg,2600000,http://www.cronocrimenes.com/,tt0480669,es,Los cronocrímenes,A man accidentally gets into a time machine and travels back in time nearly an hour. Finding himself will be the first of a series of disasters of unforeseeable consequences.,18.157,/zdxQRP7mzczMJBwKnv8MCPRq7rQ.jpg,A trip back in time from the present to...,"Science Fiction, Thriller","Arsénico Producciones, Zip Films, Fine Productions, Karbo Vantas Entertainment, Basque Films",Spain,Spanish,"scissors, time travel, radio, surrealism, bicycle, woods, car accident, scientist, machine, binoculars, injury, voyeur, loop"
13389,Righteous Kill,5.9,1132,Released,2008-09-11,79498846,101,False,/vkyXWZry8seOUgP0kSFdg6yETUI.jpg,60000000,http://www.righteouskill-themovie.com,tt1034331,en,Righteous Kill,"Two veteran New York City detectives work to identify the possible connection between a recent murder and a case they believe they solved years ago; is there a serial killer on the loose, and did they perhaps put the wrong person behind bars?",17.749,/riskU1joB032Dm1tPLPpDKzAbwi.jpg,Most people respect the badge. Everybody respects the gun.,"Action, Crime, Drama, Thriller","Nu Image, Grosvenor Park Media, Millennium Media, InVenture Entertainment, EFO Films",United States of America,"English, Russian, Spanish","revenge, murder, dirty cop"
11090,The Animal,5.112,1132,Released,2001-06-01,84772742,84,False,/nLWvnjWgm8CoVPaoaY2pNnVCwoz.jpg,22000000,,tt0255798,en,The Animal,"When loser Marvin Mange is involved in a horrible car accident, he's brought back to life by a deranged scientist as half man and half animal. His newfound powers are awesome -- but their adverse side effects could take over his life. Now, Marvin must fight to control his crazy primal urges around his new squeeze, Rianna, and his rival, Sgt. Sisk, who both think he's one cool cat.",16.459,/oNxEXmKTZtECHs0bQbI6dQoXYMV.jpg,He wasn't much of a man... Now he's not much of an animal!,Comedy,"Revolution Studios, Happy Madison Productions",United States of America,English,"dream, employee, car crash, scientist, police officer, organ donation, aftercreditsstinger, virility"
35558,Starstruck,7.007,1132,Released,2010-02-14,0,81,False,/nsWgxQrDcTVhSGzAu5kVlw64XB1.jpg,0,https://www.disneyplus.com/movies/starstruck/2zPr0E89IW5I,tt1579247,en,Starstruck,"Pop star Christopher Wilde has fame, fortune and a big-budget Hollywood movie awaiting him. But after meeting Jessica Olson, a down-to-earth girl from the Midwest, he is faced with following his heart or doing what's best for his career.",14.229,/kuyJuNiiZvu5iNr8Dgv5y75v1uc.jpg,,"Romance, Comedy, TV Movie, Music",,United States of America,English,"beach, sibling relationship, pop singer, paparazzi, romantic comedy, celebrity, love, hiding, running away, ordinary girl"
2614,Innerspace,6.824,1128,Released,1987-07-01,25893810,120,False,/cDEseDgCAYCEUT6q1n0U742X3tZ.jpg,27000000,,tt0093260,en,Innerspace,"Test pilot Tuck Pendleton volunteers to test a special vessel for a miniaturization experiment. Accidentally injected into a neurotic hypochondriac, Jack Putter, Tuck must convince Jack to find his ex-girlfriend, Lydia Maxwell, to help him extract Tuck and his ship and re-enlarge them before his oxygen runs out.",21.508,/A4azclZQjqeQxXvcok3rdUmuq8a.jpg,This summer take a trip you'll never forget.,"Action, Comedy, Science Fiction","Amblin Entertainment, The Guber-Peters Company, Warner Bros. Pictures",United States of America,English,"experiment, san francisco, california, shrinking, test pilot"
417261,Forever My Girl,7.593,1128,Released,2018-01-26,16367326,104,False,/tUJTaWlDbdC5kTov5zFVCWfCzGO.jpg,3500000,http://www.forevermygirlthemovie.com,tt4103724,en,Forever My Girl,"After being gone for a decade, a country star returns home to the love he left behind.",20.784,/bKqdggnIPeOI15VqtBZTkvh4hA9.jpg,Find your way back home,"Romance, Drama, Music",LD Entertainment,United States of America,English,"second chance, hometown, father daughter relationship"
11798,This Is England,7.5,1128,Released,2006-09-12,8176544,101,False,/7ldtxkVW93dTVKRrA2Fe0CSl0S1.jpg,2380000,http://www.thisisenglandmovie.co.uk/,tt0480025,en,This Is England,"A story about a troubled boy growing up in England, set in 1983. He comes across a few skinheads on his way home from school, after a fight. They become his new best friends, even like family. Based on experiences of director Shane Meadows.",3.962,/zzbVtj7qSVLig1sEgGDXJDPhaXF.jpg,"Run with the crowd, stand alone, you decide.","Drama, Crime","EM Media, UK Film Council, Screen Yorkshire, Big Arty Productions, Film4 Productions",United Kingdom,English,"skinhead, england, vandalism, drugs, falklands war, xenophobia, 1980s"
11442,Halloween: Resurrection,4.624,1127,Released,2002-07-01,37664855,94,False,/jnSB3v76tGte9lzHS1XLGu75oaT.jpg,13000000,,tt0220506,en,Halloween: Resurrection,"Serial Killer Michael Myers is not finished with Laurie Strode, and their rivalry finally comes to an end. But is this the last we see of Myers? Freddie Harris and Nora Winston are reality programmers at DangerTainment, and are planning to send a group of 6 thrill-seeking teenagers into the childhood home of Myers. Cameras are placed all over the house and no one can get out of the house... and then Michael arrives home!",20.207,/1mlKwbNzJCGzqe4i0ZEJtUUL290.jpg,Evil finds its way home.,"Horror, Thriller","Dimension Films, Nightfall Productions, Trancas International Films, Miramax",United States of America,English,"sibling relationship, innocence, sequel, serial killer, holiday horror"
2335,Taxi 4,5.578,1127,Released,2007-02-10,65125001,91,False,/xaqRnNe81o1vJGg75Im16pfbEZk.jpg,17500000,http://www.taxi4-lefilm.com/,tt0804540,fr,Taxi 4,"Before being extradited to Africa to stand trial, a notorious Belgian criminal is entrusted to the Marseilles police department for less than 24 hours. But the wily crook convinces bumbling policeman Emilien he's a lowly Belgian embassy employee who got railroaded by the brilliant master criminal.",13.44,/8OoVXQo23kgMw4ooLfi2mDGVfUE.jpg,,"Action, Comedy",Apipoulaï,France,French,"marseille, france"
340676,Personal Shopper,5.915,1126,Released,2016-10-19,1305195,106,False,/i46GYmtFfumxJrBAuvk72twBJ3C.jpg,6000000,http://www.ifcfilms.com/films/personal-shopper,tt4714782,en,Personal Shopper,"Maureen, mid-20s, is a personal shopper for a media celebrity. The job pays for her stay in Paris, a city she refuses to leave until she makes contact with her twin brother who previously died there. Her life becomes more complicated when a mysterious person contacts her via text message.",10.222,/cdm6qZgmbaIwjKBZnUSGWS4eyM2.jpg,,"Drama, Mystery, Thriller","Sirena Film, SCOPE Pictures, Poisson Rouge Pictures, Detailfilm, CG Cinéma, Vortex Sutra, Canal+, ARTE France Cinéma","Belgium, Czech Republic, France, Germany","Swedish, English, French","london, england, paris, france, loss of loved one, medium, poltergeist, grief, murder, apparition, female protagonist, spirit, model, twins, text message, shopping, ghost, death of brother, dress shop, dead brother, personal shopper, contacting spirits, clothes shopping"
440472,The Upside,7.145,1126,Released,2019-01-10,125000000,126,False,/4lQQVRLc7OCEFH6OUaMztwiFPbQ.jpg,37500000,http://www.theupside.movie/,tt1987680,en,The Upside,"Phillip is a wealthy quadriplegic who needs a caretaker to help him with his day-to-day routine in his New York penthouse. He decides to hire Dell, a struggling parolee who's trying to reconnect with his ex and his young son. Despite coming from two different worlds, an unlikely friendship starts to blossom.",26.948,/hPZ2caow1PCND6qnerfgn6RTXdm.jpg,Based on a true story.,"Comedy, Drama","Escape Artists, Lantern Entertainment, The Weinstein Company",United States of America,English,"based on true story, remake, class differences, caregiver, man in wheelchair, interracial friendship, social differences, rich man, quadriplegia, male nurse, handicapped, disabled person, feel good"
1389,Out of Sight,6.676,1125,Released,1998-06-26,77745966,123,False,/dALQsHqbcySpACOq2qXQwsasVBx.jpg,48000000,,tt0120780,en,Out of Sight,"Meet Jack Foley, a smooth criminal who bends the law and is determined to make one last heist. Karen Sisco is a federal marshal who chooses all the right moves … and all the wrong guys. Now they're willing to risk it all to find out if there's more between them than just the law.",15.685,/v49q7AMR3pB4M762woWB1NYMCLF.jpg,Opposites attract.,"Romance, Comedy, Crime","Universal Pictures, Jersey Films",United States of America,English,"bedroom, prison escape, heist, u.s. marshal, locked in trunk of car, elmore leonard, diamond theft, car trunk"
427900,Home Again,6.118,1125,Released,2017-09-07,27020284,97,False,/xzXPybvwRXGIU5Bbw68YHVkTUW2.jpg,12000000,,tt5719700,en,Home Again,Life for a single mom in Los Angeles takes an unexpected turn when she allows three young guys to move in with her.,13.053,/pE4VHzhDZgvbx2QOllaXXPADiW1.jpg,Starting over is not for beginners.,"Comedy, Drama, Romance",Black Bicycle Entertainment,United States of America,English,"chance, love, hollywood, los angeles, california, family, woman director"
9447,Babe: Pig in the City,5.553,1125,Released,1998-11-25,69131860,92,False,/xGmjRCB7mMgk69SULRKLaH16I73.jpg,90000000,,tt0120595,en,Babe: Pig in the City,"Babe, fresh from his victory in the sheepherding contest, returns to Farmer Hoggett's farm, but after Farmer Hoggett is injured and unable to work, Babe has to go to the big city to save the farm.",18.537,/glO6LcTWUZcbxWT2SB4eRDnFSsP.jpg,This little pig went to the city...,"Adventure, Comedy, Drama, Family, Fantasy","Kennedy Miller Productions, Universal Pictures",Australia,English,"farm, pig, piggy bank, piglet, anthropomorphism, talking dog, dog, chimpanzee, talking pig"
12536,Home Alone 4,4.447,1124,Released,2002-11-03,0,84,False,/6gvocf4kU9qJyUVZEDveOtLkaMu.jpg,0,,tt0329200,en,Home Alone 4,"Kevin McCallister's parents have split up. Now living with his mom, he decides to spend Christmas with his dad at the mansion of his father's rich girlfriend, Natalie. Meanwhile robber Marv Merchants, one of the villains from the first two movies, partners up with a new criminal named Vera to hit Natalie's mansion.",24.235,/qRktvMOO2QaCL7gvNyvZDoxPOZj.jpg,Taking Back the House,"Comedy, Family, TV Movie","20th Century Fox Television, Fox Television Studios",United States of America,English,"fight, burglar, holiday, house, father, crook couple, alone, family relationships, slapstick comedy, little boy, home invasion, precocious child, home alone, mischievous child, christmas, kids on their own"
6620,Sabrina,7.523,1124,Released,1954-09-10,10000000,113,False,/3y8NgBIey8sivJAHaeIiyOnkDOz.jpg,2239000,,tt0047437,en,Sabrina,"Linus and David Larrabee are the two sons of a very wealthy family. Linus is all work – busily running the family corporate empire, he has no time for a wife and family. David is all play – technically he is employed by the family business, but never shows up for work, spends all his time entertaining, and has been married and divorced three times. Meanwhile, Sabrina Fairchild is the young, shy, and awkward daughter of the household chauffeur, who goes away to Paris for two years, and returns to capture David's attention, while falling in love with Linus.",16.24,/r8woenvB9eqnlgXDzSt3pWTfWzq.jpg,...the chauffeur's daughter who learned her stuff in Paris,"Comedy, Romance",Paramount,United States of America,"English, French","chauffeur, sibling relationship, champagne, playboy, love, teenage crush, millionaire, high society, manhattan, new york city, impossible love, family disapproval"
2100,The Last Castle,7.14,1123,Released,2001-10-19,27642707,131,False,/bYJyQqqJV30RJX6VPE3Rz1lPZhH.jpg,72000000,,tt0272020,en,The Last Castle,A court-martialed general rallies together 1200 inmates to rise against the system that put him away.,19.533,/9OHuF3SFLc16XnSkosAAlFbI1YD.jpg,A Castle Can Only Have One King,"Action, Drama, Thriller","DreamWorks Pictures, Robert Lawrence Productions",United States of America,English,"prison, general, military officer, investigation, coercion, oppression, us military"
503616,Second Act,6.373,1123,Released,2018-11-22,72282227,100,False,/gZ1n5lvEWLTQgmVbeKHyfIUrqgx.jpg,16000000,http://www.secondact.movie/,tt2126357,en,Second Act,"Maya, a 40-year-old woman struggling with frustrations from unfulfilled dreams. Until that is, she gets the chance to prove to Madison Avenue that street smarts are as valuable as book smarts, and that it is never too late for a second act.",13.492,/maUMIZVGs8g1hYtq4dQ9Lg9FtVF.jpg,Her talent was real. Her résumé was not.,"Romance, Comedy","STX Films, Nuyorican Productions, Universal Pictures",United States of America,English,"new york city, career woman, forty something, best friend, second chance, job hunting, assistant manager, facebook, career resurrection, finance, street smarts, secret, innovator, passed over for promotion"
2293,Mallrats,6.762,1123,Released,1995-10-20,2122561,94,False,/dAJwLijbcUJemJaf8HHRjFI5Mte.jpg,6000000,,tt0113749,en,Mallrats,"Both dumped by their girlfriends, two best friends seek refuge in the local mall. Eventually, they decide to try and win back their significant others and take care of their respective nemeses.",11.447,/kNm0AQFIc4nlzCd8Nqvbb5gccAV.jpg,They're not there to shop. They're not there to work. They're just there.,"Romance, Comedy","Universal Pictures, Gramercy Pictures, Alphaville Films, View Askew Productions",United States of America,English,"game show, slacker, shopping, mall, ex-boyfriend ex-girlfriend relationship, silent man, coke, bandleader, aftercreditsstinger"
11411,Superman IV: The Quest for Peace,4.522,1122,Released,1987-07-24,19300000,90,False,/jzhCxQvASUNmoPxE9rDaROanitJ.jpg,17000000,https://www.warnerbros.com/movies/superman-iv-quest-peace,tt0094074,en,Superman IV: The Quest for Peace,"With global superpowers engaged in an increasingly hostile arms race, Superman leads a crusade to rid the world of nuclear weapons. But Lex Luthor, recently sprung from jail, is declaring war on the Man of Steel and his quest to save the planet. Using a strand of Superman's hair, Luthor synthesizes a powerful ally known as Nuclear Man and ignites an epic battle spanning Earth and space.",25.384,/vhs3P0JwqzlgfBqhjnCWDEOtDmS.jpg,"Nuclear Power. In the best hands, it is dangerous. In the hands of Lex Luthor, it is pure evil. This is Superman's greatest battle. And it is for all of us.","Action, Adventure, Science Fiction","Cannon Group, London-Cannon Films, Golan-Globus Productions, Warner Bros. Pictures, DC Comics","United Kingdom, United States of America","French, English, Italian, Russian","saving the world, superhero, mountain, nuclear missile, convertible, us army, sequel, alter ego, laboratory, super power, catholic school, newspaper editor, nuclear weapons, disarmament, volcanic eruption, great wall of china, superhuman strength"
273271,Time Lapse,6.514,1122,Released,2014-05-24,19572,104,False,/dmiyWvFdoId9CJ0fCLQRKruRkBt.jpg,0,http://www.timelapse-themovie.com/,tt2669336,en,Time Lapse,"Three friends discover a mysterious machine that takes pictures 24 hours into the future and conspire to use it for personal gain, until disturbing and dangerous images begin to develop.",8.196,/2E3neQ7IKjttHKDQm0uzJMSY3vW.jpg,"Once you see the future, you can't look away.","Thriller, Science Fiction, Mystery, Horror","XLrator Media, Uncooperative Pictures, Royal Pictures",United States of America,English,"future, gambling, gambling debt, photography, journey in the past, time travel"
50359,Hop,5.727,1121,Released,2011-03-30,183953723,95,False,/5Vc3uhEhIVY6uE02OHYbjGIbMha.jpg,63000000,http://www.iwantcandy.com/,tt1411704,en,Hop,"E.B., the Easter Bunny's teenage son, heads to Hollywood, determined to become a drummer in a rock 'n' roll band. In L.A., he's taken in by Fred after the out-of-work slacker hits E.B. with his car.",16.202,/hRa9MJTgCbSuL3h2CVPwUdYOWJH.jpg,"Candy, chicks and rock 'n' roll.","Animation, Comedy, Family","Illumination, Universal Pictures",United States of America,English,"coup d'etat, slacker, easter, easter bunny, aftercreditsstinger, live action and animation, illumination"
23514,The Rum Diary,5.862,1121,Released,2011-10-13,24000000,120,False,/lsGygPY9Qt2OclZ67hAYoHLQhAf.jpg,45000000,,tt0376136,en,The Rum Diary,"Tired of the noise and madness of New York and the crushing conventions of late Eisenhower-era America, itinerant journalist Paul Kemp travels to the pristine island of Puerto Rico to write for a local San Juan newspaper run by the downtrodden editor Lotterman. Adopting the rum-soaked lifestyle of the late ‘50s version of Hemingway’s 'The Lost Generation', Paul soon becomes entangled with a very attractive American woman and her fiancée, a businessman involved in shady property development deals.  It is within this world that Kemp ultimately discovers his true voice as a writer and integrity as a man.",14.613,/8xmzSn5Qd3lX9iqrkoY27wMRE3O.jpg,One part outrage. One part justice. Three parts rum. Mix well.,"Comedy, Drama","FilmEngine, GK Films, Infinitum Nihil, FilmDistrict, Mandate International","United Kingdom, United States of America","German, English, Spanish","newspaper, journalist, based on novel or book, alcohol, voodoo, puerto rico, carnival, protest, debate, fire breathing, vomiting, cockfight, rum, brochure, tongue, drunkenness, 1960s"
331781,Amy,7.588,1120,Released,2015-07-03,8413144,128,False,/8YiAnbmo8ARHNVt25Cp5fVt4rNd.jpg,0,http://www.amy-movie.com/,tt2870648,en,Amy,"A documentary on the life of Amy Winehouse, the immensely talented yet doomed songstress. We see her from her teen years, where she already showed her singing abilities, to her finding success and then her downward spiral into alcoholism and drugs.",12.051,/qL0RepWSNUuZoeDXfyhqowVYhrn.jpg,The girl behind the name.,"Documentary, Music","On the Corner Films, Universal Music Group, Film4 Productions","United Kingdom, United States of America",English,"jazz, drug addiction, rehabilitation, overdose, jazz singer or musician, biography, addiction, drug rehabilitation, drug overdose, addict, eating disorder, downward spiral"
1685,Beneath the Planet of the Apes,6.175,1120,Released,1970-04-23,18999718,95,False,/5vhuNmBt3oxbmsu7L4exJjJixC4.jpg,3000000,,tt0065462,en,Beneath the Planet of the Apes,"The sole survivor of an interplanetary rescue mission discovers a planet ruled by apes, and an underground city run by telepathic humans.",23.486,/szHCeYwi4ubewuYnlnz0YGqWnQC.jpg,"The bizarre world of ""Planet of the Apes"" was only the beginning...","Adventure, Science Fiction, Mystery","APJAC Productions, 20th Century Fox",United States of America,English,"dystopia, mutant, astronaut, ape, worship"
635731,Pig,6.666,1120,Released,2021-07-16,3889432,92,False,/zMecgI8rWjLH81OsJfLehIkUK5q.jpg,0,https://neonrated.com/films/pig,tt11003218,en,Pig,A truffle hunter who lives alone in the Oregon wilderness must visit Portland to find the mysterious person who stole his beloved foraging pig.,16.45,/1InMm4Mbjx8wCKvIy5gglo5i3HN.jpg,We don’t get a lot of things to really care about.,"Drama, Thriller","AI Film, Pulse Films, Saturn Films, Valparaiso Pictures, BlockBox Entertainment, Sweet Tomato Films, Escape Artists, Endeavor Content, Hungry Bull Productions","United Kingdom, United States of America",English,"expensive restaurant, pig, loss of loved one, portland, oregon, misanthrophy, grief, cabin in the woods, chef, loss of pet, loner, grieving, pets, truffles"
9923,Domino,5.929,1119,Released,2005-10-14,22944502,127,False,/5sNlQ9KL18MrDZm6JiMkbjKwimb.jpg,50000000,,tt0421054,en,Domino,"The story of the life of Domino Harvey, who abandoned her career as a Ford model to become a bounty hunter.",13.865,/pZdIfYkM5kV5BaUDYzwzgmpUxno.jpg,Heads You Live... Tails You Die.,"Action, Crime","Domino 17521, New Line Cinema, Davis Films, Scott Free Productions","France, United Kingdom, United States of America","Spanish, English, Italian, Polish","bounty hunter, fbi, based on true story, strip club, action hero"
11931,In Her Shoes,6.162,1119,Released,2005-10-07,83073883,130,False,/yNhmsmCqK6bTl4xUT28fJ1r6f61.jpg,0,,tt0388125,en,In Her Shoes,"Irresponsible party girl, Maggie is kicked out of her father's and stepmother's home—where she lives for free—and is taken in by her hard-working sister, Philadelphia lawyer, Rose. After Maggie's disruptive ways ruin her sister's love life, Rose turns her out as well. But when their grandmother, who they never knew existed, comes into their lives, the sisters face some complicated truths about themselves and their family.",16.566,/4x1w6GD9XZvMpBlc44bXLjCbQDj.jpg,Friends. Rivals. Sisters.,"Comedy, Drama, Romance","Deuce Three Productions, Fox 2000 Pictures, Scott Free Productions",United States of America,English,"hotel, florida, newspaper, suicide, beach, philadelphia, pennsylvania, based on novel or book, bride, liar, wine, dyslexia, bikini, flashback, love, money, grief, lawyer, wedding, audition, death, drunk, shoe, deceit, rumor, snooping, blame, sister sister relationship, dramatic"
